wid,name,url,domain
173,Fire Ball,https://fzero.fandom.com/wiki/Fire_Ball,fzero.fandom.com
174,Fire Field,https://fzero.fandom.com/wiki/Fire_Field,fzero.fandom.com
175,Fire Needle,https://fzero.fandom.com/wiki/Fire_Needle,fzero.fandom.com
176,Fire Scorpion,https://fzero.fandom.com/wiki/Fire_Scorpion,fzero.fandom.com
177,Fire Stingray,https://fzero.fandom.com/wiki/Fire_Stingray,fzero.fandom.com
178,Flashback,https://fzero.fandom.com/wiki/Flashback,fzero.fandom.com
179,Galactic Space Federation,https://fzero.fandom.com/wiki/Galactic_Space_Federation,fzero.fandom.com
180,Galaxy Runner,https://fzero.fandom.com/wiki/Galaxy_Runner,fzero.fandom.com
181,Game Boy Advance,https://fzero.fandom.com/wiki/Game_Boy_Advance,fzero.fandom.com
182,Garage,https://fzero.fandom.com/wiki/Garage,fzero.fandom.com
183,Gensai,https://fzero.fandom.com/wiki/Gensai,fzero.fandom.com
184,Gladiator,https://fzero.fandom.com/wiki/Gladiator,fzero.fandom.com
185,Golden Fox,https://fzero.fandom.com/wiki/Golden_Fox,fzero.fandom.com
186,Gomar & Shioh,https://fzero.fandom.com/wiki/Gomar_%26_Shioh,fzero.fandom.com
187,Gomar & Shioh/Quotes,https://fzero.fandom.com/wiki/Gomar_%26_Shioh/Quotes,fzero.fandom.com
188,Gomar & Shioh (GP Legend),https://fzero.fandom.com/wiki/Gomar_%26_Shioh_(GP_Legend),fzero.fandom.com
189,Gordon,https://fzero.fandom.com/wiki/Gordon,fzero.fandom.com
190,Goroh: The Vengeful Samurai,https://fzero.fandom.com/wiki/Goroh:_The_Vengeful_Samurai,fzero.fandom.com
191,Great Star,https://fzero.fandom.com/wiki/Great_Star,fzero.fandom.com
192,Green Amazone,https://fzero.fandom.com/wiki/Green_Amazone,fzero.fandom.com
193,Green Panther,https://fzero.fandom.com/wiki/Green_Panther,fzero.fandom.com
194,Green Plant,https://fzero.fandom.com/wiki/Green_Plant,fzero.fandom.com
195,Grim Reaper Jack Levin,https://fzero.fandom.com/wiki/Grim_Reaper_Jack_Levin,fzero.fandom.com
196,Grip,https://fzero.fandom.com/wiki/Grip,fzero.fandom.com
197,Groovy Taxi,https://fzero.fandom.com/wiki/Groovy_Taxi,fzero.fandom.com
198,Hakuun,https://fzero.fandom.com/wiki/Hakuun,fzero.fandom.com
199,Haruka,https://fzero.fandom.com/wiki/Haruka,fzero.fandom.com
200,High Stakes in Mute City,https://fzero.fandom.com/wiki/High_Stakes_in_Mute_City,fzero.fandom.com
201,Hot Violet,https://fzero.fandom.com/wiki/Hot_Violet,fzero.fandom.com
202,Hunter Beastman,https://fzero.fandom.com/wiki/Hunter_Beastman,fzero.fandom.com
203,Hyper Death Anchor,https://fzero.fandom.com/wiki/Hyper_Death_Anchor,fzero.fandom.com
204,Hyper Speeder,https://fzero.fandom.com/wiki/Hyper_Speeder,fzero.fandom.com
205,Ice,https://fzero.fandom.com/wiki/Ice,fzero.fandom.com
206,Illusion,https://fzero.fandom.com/wiki/Illusion,fzero.fandom.com
207,Invitation from Black Shadow,https://fzero.fandom.com/wiki/Invitation_from_Black_Shadow,fzero.fandom.com
208,Iron Tiger,https://fzero.fandom.com/wiki/Iron_Tiger,fzero.fandom.com
209,J. B. Crystal,https://fzero.fandom.com/wiki/J._B._Crystal,fzero.fandom.com
210,Jack Levin,https://fzero.fandom.com/wiki/Jack_Levin,fzero.fandom.com
211,Jack Levin/Quotes,https://fzero.fandom.com/wiki/Jack_Levin/Quotes,fzero.fandom.com
212,Jack Levin (GP Legend),https://fzero.fandom.com/wiki/Jack_Levin_(GP_Legend),fzero.fandom.com
213,James McCloud,https://fzero.fandom.com/wiki/James_McCloud,fzero.fandom.com
214,James McCloud/Quotes,https://fzero.fandom.com/wiki/James_McCloud/Quotes,fzero.fandom.com
215,James McCloud (GP Legend),https://fzero.fandom.com/wiki/James_McCloud_(GP_Legend),fzero.fandom.com
216,James McCloud (episode),https://fzero.fandom.com/wiki/James_McCloud_(episode),fzero.fandom.com
217,Jane B. Christie,https://fzero.fandom.com/wiki/Jane_B._Christie,fzero.fandom.com
218,Jet Vermilion,https://fzero.fandom.com/wiki/Jet_Vermilion,fzero.fandom.com
219,Jody Summer,https://fzero.fandom.com/wiki/Jody_Summer,fzero.fandom.com
220,Jody Summer/Quotes,https://fzero.fandom.com/wiki/Jody_Summer/Quotes,fzero.fandom.com
221,Jody Summer (GP Legend),https://fzero.fandom.com/wiki/Jody_Summer_(GP_Legend),fzero.fandom.com
222,John Tanaka,https://fzero.fandom.com/wiki/John_Tanaka,fzero.fandom.com
223,John Tanaka/Quotes,https://fzero.fandom.com/wiki/John_Tanaka/Quotes,fzero.fandom.com
224,John Tanaka (GP Legend),https://fzero.fandom.com/wiki/John_Tanaka_(GP_Legend),fzero.fandom.com
225,Joker Cup,https://fzero.fandom.com/wiki/Joker_Cup,fzero.fandom.com
226,Kate Alen,https://fzero.fandom.com/wiki/Kate_Alen,fzero.fandom.com
227,Kate Alen/Quotes,https://fzero.fandom.com/wiki/Kate_Alen/Quotes,fzero.fandom.com
228,Kate Alen (GP Legend),https://fzero.fandom.com/wiki/Kate_Alen_(GP_Legend),fzero.fandom.com
229,Kent Akechi,https://fzero.fandom.com/wiki/Kent_Akechi,fzero.fandom.com
230,King Meteor,https://fzero.fandom.com/wiki/King_Meteor,fzero.fandom.com
231,Kumiko,https://fzero.fandom.com/wiki/Kumiko,fzero.fandom.com
232,Lava,https://fzero.fandom.com/wiki/Lava,fzero.fandom.com
233,Leon,https://fzero.fandom.com/wiki/Leon,fzero.fandom.com
234,Leon/Quotes,https://fzero.fandom.com/wiki/Leon/Quotes,fzero.fandom.com
235,Leon (GP Legend),https://fzero.fandom.com/wiki/Leon_(GP_Legend),fzero.fandom.com
236,Lightning,https://fzero.fandom.com/wiki/Lightning,fzero.fandom.com
237,Lily Flyer,https://fzero.fandom.com/wiki/Lily_Flyer,fzero.fandom.com
238,Lily Flyer/Quotes,https://fzero.fandom.com/wiki/Lily_Flyer/Quotes,fzero.fandom.com
239,Lisa Brilliant,https://fzero.fandom.com/wiki/Lisa_Brilliant,fzero.fandom.com
240,List of F-Zero characters,https://fzero.fandom.com/wiki/List_of_F-Zero_characters,fzero.fandom.com
241,List of F-Zero locations,https://fzero.fandom.com/wiki/List_of_F-Zero_locations,fzero.fandom.com
242,List of tracks in F-Zero X,https://fzero.fandom.com/wiki/List_of_tracks_in_F-Zero_X,fzero.fandom.com
243,Little Wyvern,https://fzero.fandom.com/wiki/Little_Wyvern,fzero.fandom.com
244,Lord Cyber,https://fzero.fandom.com/wiki/Lord_Cyber,fzero.fandom.com
245,Lucy's Epic Duel,https://fzero.fandom.com/wiki/Lucy%27s_Epic_Duel,fzero.fandom.com
246,Lucy Liberty,https://fzero.fandom.com/wiki/Lucy_Liberty,fzero.fandom.com
247,Luna Bomber,https://fzero.fandom.com/wiki/Luna_Bomber,fzero.fandom.com
248,Mad Wolf,https://fzero.fandom.com/wiki/Mad_Wolf,fzero.fandom.com
249,Magic Seagull,https://fzero.fandom.com/wiki/Magic_Seagull,fzero.fandom.com
250,Main Page,https://fzero.fandom.com/wiki/Main_Page,fzero.fandom.com
251,Megan,https://fzero.fandom.com/wiki/Megan,fzero.fandom.com
252,Merchandise,https://fzero.fandom.com/wiki/Merchandise,fzero.fandom.com
253,Metal Fort,https://fzero.fandom.com/wiki/Metal_Fort,fzero.fandom.com
254,Michael Chain,https://fzero.fandom.com/wiki/Michael_Chain,fzero.fandom.com
255,Michael Chain/Quotes,https://fzero.fandom.com/wiki/Michael_Chain/Quotes,fzero.fandom.com
256,Michael Chain (GP Legend),https://fzero.fandom.com/wiki/Michael_Chain_(GP_Legend),fzero.fandom.com
257,Mickey Marcus,https://fzero.fandom.com/wiki/Mickey_Marcus,fzero.fandom.com
258,Mighty Gazelle,https://fzero.fandom.com/wiki/Mighty_Gazelle,fzero.fandom.com
259,Mighty Gazelle/Quotes,https://fzero.fandom.com/wiki/Mighty_Gazelle/Quotes,fzero.fandom.com
260,Mighty Gazelle (GP Legend),https://fzero.fandom.com/wiki/Mighty_Gazelle_(GP_Legend),fzero.fandom.com
261,Mighty Hurricane,https://fzero.fandom.com/wiki/Mighty_Hurricane,fzero.fandom.com
262,Mighty Typhoon,https://fzero.fandom.com/wiki/Mighty_Typhoon,fzero.fandom.com
263,Mine,https://fzero.fandom.com/wiki/Mine,fzero.fandom.com
264,Misaki Haruka,https://fzero.fandom.com/wiki/Misaki_Haruka,fzero.fandom.com
265,Mist Flow,https://fzero.fandom.com/wiki/Mist_Flow,fzero.fandom.com
266,Moon Shadow,https://fzero.fandom.com/wiki/Moon_Shadow,fzero.fandom.com
267,Mr. EAD,https://fzero.fandom.com/wiki/Mr._EAD,fzero.fandom.com
268,Mr. EAD/Quotes,https://fzero.fandom.com/wiki/Mr._EAD/Quotes,fzero.fandom.com
269,Mr. EAD (GP Legend),https://fzero.fandom.com/wiki/Mr._EAD_(GP_Legend),fzero.fandom.com
270,Mr. Zero,https://fzero.fandom.com/wiki/Mr._Zero,fzero.fandom.com
271,Mr. Zero/Quotes,https://fzero.fandom.com/wiki/Mr._Zero/Quotes,fzero.fandom.com
272,Mrs. Arrow,https://fzero.fandom.com/wiki/Mrs._Arrow,fzero.fandom.com
273,Mrs. Arrow/Quotes,https://fzero.fandom.com/wiki/Mrs._Arrow/Quotes,fzero.fandom.com
274,Mrs. Arrow (GP Legend),https://fzero.fandom.com/wiki/Mrs._Arrow_(GP_Legend),fzero.fandom.com
275,Mute City,https://fzero.fandom.com/wiki/Mute_City,fzero.fandom.com
276,Nichi,https://fzero.fandom.com/wiki/Nichi,fzero.fandom.com
277,Night Thunder,https://fzero.fandom.com/wiki/Night_Thunder,fzero.fandom.com
278,Nintendo,https://fzero.fandom.com/wiki/Nintendo,fzero.fandom.com
279,Nintendo 64,https://fzero.fandom.com/wiki/Nintendo_64,fzero.fandom.com
280,Octoman,https://fzero.fandom.com/wiki/Octoman,fzero.fandom.com
281,Octoman's Dream,https://fzero.fandom.com/wiki/Octoman%27s_Dream,fzero.fandom.com
282,Octoman/Quotes,https://fzero.fandom.com/wiki/Octoman/Quotes,fzero.fandom.com
283,Octoman (GP Legend),https://fzero.fandom.com/wiki/Octoman_(GP_Legend),fzero.fandom.com
284,Old Rivals,https://fzero.fandom.com/wiki/Old_Rivals,fzero.fandom.com
