wid,name,url,domain
212,Coast to Coast,https://burnout.fandom.com/wiki/Coast_to_Coast,burnout.fandom.com
213,Coastal Crush,https://burnout.fandom.com/wiki/Coastal_Crush,burnout.fandom.com
214,Coastal Dream,https://burnout.fandom.com/wiki/Coastal_Dream,burnout.fandom.com
215,Coastguard HQ,https://burnout.fandom.com/wiki/Coastguard_HQ,burnout.fandom.com
216,Collector Challenge,https://burnout.fandom.com/wiki/Collector_Challenge,burnout.fandom.com
217,Collector Series,https://burnout.fandom.com/wiki/Collector_Series,burnout.fandom.com
218,Compact,https://burnout.fandom.com/wiki/Compact,burnout.fandom.com
219,Compact (Burnout 2),https://burnout.fandom.com/wiki/Compact_(Burnout_2),burnout.fandom.com
220,Compact C180 Lite,https://burnout.fandom.com/wiki/Compact_C180_Lite,burnout.fandom.com
221,Compact C185 Super,https://burnout.fandom.com/wiki/Compact_C185_Super,burnout.fandom.com
222,Compact Collector 1,https://burnout.fandom.com/wiki/Compact_Collector_1,burnout.fandom.com
223,Compact Collector 2,https://burnout.fandom.com/wiki/Compact_Collector_2,burnout.fandom.com
224,Compact Collector 3,https://burnout.fandom.com/wiki/Compact_Collector_3,burnout.fandom.com
225,Compact Collector 4,https://burnout.fandom.com/wiki/Compact_Collector_4,burnout.fandom.com
226,Compact Collector 5,https://burnout.fandom.com/wiki/Compact_Collector_5,burnout.fandom.com
227,Compact Cop,https://burnout.fandom.com/wiki/Compact_Cop,burnout.fandom.com
228,Compact DX,https://burnout.fandom.com/wiki/Compact_DX,burnout.fandom.com
229,Compact Prototype,https://burnout.fandom.com/wiki/Compact_Prototype,burnout.fandom.com
230,Compact Type 1,https://burnout.fandom.com/wiki/Compact_Type_1,burnout.fandom.com
231,Compact Type 1 (Burnout Legends),https://burnout.fandom.com/wiki/Compact_Type_1_(Burnout_Legends),burnout.fandom.com
232,Compact Type 2,https://burnout.fandom.com/wiki/Compact_Type_2,burnout.fandom.com
233,Compact Type 2 (Burnout Legends),https://burnout.fandom.com/wiki/Compact_Type_2_(Burnout_Legends),burnout.fandom.com
234,Compact Type 3,https://burnout.fandom.com/wiki/Compact_Type_3,burnout.fandom.com
